horizon_hours,steps,lead_hours,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error,operator
3.0,2,2.87,2,0.9,marginal,ALL,66,0.9393939393939394,0.8520324360541544,0.983241777301832,0.039393939393939426,0.06060606060606061,1.1783168772612156,0.23254909560551434,17.777350406442057,,gp
3.0,2,2.87,2,0.9,marginal,baseline,66,0.9393939393939394,0.8520324360541544,0.983241777301832,0.039393939393939426,0.06060606060606061,1.1783168772612156,0.23254909560551434,17.777350406442057,,gp
3.0,2,2.87,2,0.9,adaptive,ALL,66,0.9393939393939394,0.8520324360541544,0.983241777301832,0.039393939393939426,0.06060606060606061,1.1739002684113184,0.23152848082697894,17.57651003416589,,gp
3.0,2,2.87,2,0.9,adaptive,baseline,66,0.9393939393939394,0.8520324360541544,0.983241777301832,0.039393939393939426,0.06060606060606061,1.1739002684113184,0.23152848082697894,17.57651003416589,,gp
3.0,2,2.87,2,0.9,mondrian,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.0060606060606061,0.10606060606060606,1.1685544054360744,0.23364770398857027,17.616818244609377,,gp
3.0,2,2.87,2,0.9,mondrian,baseline,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.0060606060606061,0.10606060606060606,1.1685544054360744,0.23364770398857027,17.616818244609377,,gp
3.0,2,2.87,2,0.95,marginal,ALL,66,0.9848484848484849,0.9184476789051758,0.9996164704150047,0.034848484848484906,0.015151515151515152,1.2140811869687467,0.25865353228997473,19.721200150859374,,gp
3.0,2,2.87,2,0.95,marginal,baseline,66,0.9848484848484849,0.9184476789051758,0.9996164704150047,0.034848484848484906,0.015151515151515152,1.2140811869687467,0.25865353228997473,19.721200150859374,,gp
3.0,2,2.87,2,0.95,adaptive,ALL,66,0.9545454545454546,0.8728574940886829,0.9905262614362937,0.00454545454545463,0.045454545454545456,1.2135814957170237,0.270868031550715,19.585094056579244,,gp
3.0,2,2.87,2,0.95,adaptive,baseline,66,0.9545454545454546,0.8728574940886829,0.9905262614362937,0.00454545454545463,0.045454545454545456,1.2135814957170237,0.270868031550715,19.585094056579244,,gp
3.0,2,2.87,2,0.95,mondrian,ALL,66,0.9545454545454546,0.8728574940886829,0.9905262614362937,0.00454545454545463,0.045454545454545456,1.1946716619590427,0.24609859811724658,18.51033547008138,,gp
3.0,2,2.87,2,0.95,mondrian,baseline,66,0.9545454545454546,0.8728574940886829,0.9905262614362937,0.00454545454545463,0.045454545454545456,1.1946716619590427,0.24609859811724658,18.51033547008138,,gp
3.0,2,2.87,3,0.8,marginal,ALL,66,0.8333333333333334,0.7213265468376222,0.9137520659512851,0.033333333333333326,0.16666666666666666,1.107130968952953,0.17195045980794135,22.86669260927438,,gp
3.0,2,2.87,3,0.8,marginal,baseline,32,0.875,0.7100515798092444,0.9648693468966886,0.07499999999999996,0.125,1.143338104754453,0.20141541466989735,18.38283368675598,,gp
3.0,2,2.87,3,0.8,marginal,elevated_risk,34,0.7941176470588235,0.6210222514603168,0.912978694541873,-0.005882352941176561,0.20588235294117646,1.0756975053227986,0.14139421032146846,27.086795124585812,,gp
3.0,2,2.87,3,0.8,adaptive,ALL,66,0.8636363636363636,0.7568586684861609,0.9357018153567446,0.0636363636363636,0.13636363636363635,1.12798333650415,0.18433439581420993,17.084663201603302,,gp
3.0,2,2.87,3,0.8,adaptive,baseline,32,0.90625,0.7497730493162054,0.9802328198267152,0.10624999999999996,0.09375,1.1789683902079255,0.2296695828580741,17.03569654219877,,gp
3.0,2,2.87,3,0.8,adaptive,elevated_risk,34,0.8235294117647058,0.6546848689318661,0.9323593473172428,0.0235294117647058,0.17647058823529413,1.0837203260283887,0.1373800949473506,17.13074946927816,,gp
3.0,2,2.87,3,0.8,mondrian,ALL,66,0.7878787878787878,0.6697885403521797,0.878898067744857,-0.0121212121212122,0.21212121212121213,1.1013896500750515,0.1751234078711961,23.235528896457147,,gp
3.0,2,2.87,3,0.8,mondrian,baseline,32,0.78125,0.6002717362878925,0.9072284677152807,-0.018750000000000044,0.21875,1.1309835562707475,0.21155094122490198,19.143558529070432,,gp
3.0,2,2.87,3,0.8,mondrian,elevated_risk,34,0.7941176470588235,0.6210222514603168,0.912978694541873,-0.005882352941176561,0.20588235294117646,1.0756975053227986,0.14139421032146846,27.086795124585812,,gp
3.0,2,2.87,3,0.9,marginal,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.0060606060606061,0.10606060606060606,1.1490235309766805,0.2032954347551827,21.281079853502902,,gp
3.0,2,2.87,3,0.9,marginal,baseline,32,0.90625,0.7497730493162054,0.9802328198267152,0.006249999999999978,0.09375,1.1870458268965087,0.23955241843866748,17.876020021550904,,gp
3.0,2,2.87,3,0.9,marginal,elevated_risk,34,0.8823529411764706,0.7254965128576445,0.9669983196635304,-0.01764705882352946,0.11764705882352941,1.1160142241239315,0.1682470171944808,24.48584204828125,,gp
3.0,2,2.87,3,0.9,adaptive,ALL,66,0.9848484848484849,0.9184476789051758,0.9996164704150047,0.08484848484848484,0.015151515151515152,1.22334029323953,0.2574615139035982,19.184963110190473,,gp
3.0,2,2.87,3,0.9,adaptive,baseline,32,0.96875,0.8378290058184885,0.9992091314020475,0.06874999999999998,0.03125,1.2903106070841952,0.331091290999117,24.025238613748947,,gp
3.0,2,2.87,3,0.9,adaptive,elevated_risk,34,1.0,0.8971820757409874,1.0,0.09999999999999998,0.0,1.1651995737946885,0.19032848184591944,14.629409695076614,,gp
3.0,2,2.87,3,0.9,mondrian,ALL,66,0.8939393939393939,0.793606517867613,0.9562815509014071,-0.0060606060606061,0.10606060606060606,1.1444255466336857,0.19823356068119535,21.2933255544114,,gp
3.0,2,2.87,3,0.9,mondrian,baseline,32,0.90625,0.7497730493162054,0.9802328198267152,0.006249999999999978,0.09375,1.1771515810444806,0.22925412290883113,17.90127677967468,,gp
3.0,2,2.87,3,0.9,mondrian,elevated_risk,34,0.8823529411764706,0.7254965128576445,0.9669983196635304,-0.01764705882352946,0.11764705882352941,1.1160142241239315,0.1682470171944808,24.48584204828125,,gp
3.0,2,2.87,3,0.95,marginal,ALL,66,0.9393939393939394,0.8520324360541544,0.983241777301832,-0.010606060606060508,0.06060606060606061,1.1851924912654144,0.23051782082648659,21.59610729459339,,gp
3.0,2,2.87,3,0.95,marginal,baseline,32,0.96875,0.8378290058184885,0.9992091314020475,0.018750000000000044,0.03125,1.2247819497331025,0.2618355863749176,18.71764077146728,,gp
3.0,2,2.87,3,0.95,marginal,elevated_risk,34,0.9117647058823529,0.7632247257130623,0.9814204965591596,-0.038235294117647034,0.08823529411764706,1.1508226419157175,0.19920005527805565,24.305252257535614,,gp
3.0,2,2.87,3,0.95,adaptive,ALL,66,1.0,0.945641152829878,1.0,0.050000000000000044,0.0,1.2922877620440043,0.3254625566247596,24.910174519639977,,gp
3.0,2,2.87,3,0.95,adaptive,baseline,32,1.0,0.8911188393206472,1.0,0.050000000000000044,0.0,1.3708161547392128,0.40340865783390045,30.29029702703304,,gp
3.0,2,2.87,3,0.95,adaptive,elevated_risk,34,1.0,0.8971820757409874,1.0,0.050000000000000044,0.0,1.2241128202520877,0.252101520192627,19.846529806799452,,gp
3.0,2,2.87,3,0.95,mondrian,ALL,66,0.9242424242424242,0.8319934099362835,0.9749443870832766,-0.025757575757575757,0.07575757575757576,1.1758815050489857,0.22401507272052343,21.290538937679326,,gp
3.0,2,2.87,3,0.95,mondrian,baseline,32,0.9375,0.7919305701049926,0.9923392636535436,-0.012499999999999956,0.0625,1.2047459557240001,0.24965725741107347,18.087406035332034,,gp
3.0,2,2.87,3,0.95,mondrian,elevated_risk,34,0.9117647058823529,0.7632247257130623,0.9814204965591596,-0.038235294117647034,0.08823529411764706,1.1508226419157175,0.19920005527805565,24.305252257535614,,gp
3.0,2,2.87,4,0.8,marginal,ALL,66,0.8484848484848485,0.7389589287110891,0.9248753700606944,0.048484848484848464,0.15151515151515152,1.1478223030445684,0.23016249667120375,24.37394906309836,,gp
3.0,2,2.87,4,0.8,marginal,baseline,40,0.85,0.7016473331604236,0.9428977418454741,0.04999999999999993,0.15,1.1370187799471783,0.19268969215157683,18.788693433288085,,gp
3.0,2,2.87,4,0.8,marginal,elevated_risk,26,0.8461538461538461,0.6513212144646388,0.9564365234610761,0.0461538461538461,0.15384615384615385,1.1649976061483078,0.2880750127469909,32.96665003203726,,gp
3.0,2,2.87,4,0.8,adaptive,ALL,66,0.8333333333333334,0.7213265468376222,0.9137520659512851,0.033333333333333326,0.16666666666666666,1.1358717927123902,0.22208663932874464,25.513228122552317,,gp
3.0,2,2.87,4,0.8,adaptive,baseline,40,0.85,0.7016473331604236,0.9428977418454741,0.04999999999999993,0.15,1.1348917498592146,0.18873104134239216,18.641148049790758,,gp
3.0,2,2.87,4,0.8,adaptive,elevated_risk,26,0.8076923076923077,0.606494472060678,0.9344518912632175,0.007692307692307665,0.19230769230769232,1.1374298523292576,0.2760909408304581,36.085659003723954,,gp
3.0,2,2.87,4,0.8,mondrian,ALL,66,0.8787878787878788,0.7750598442768424,0.9461891381581342,0.07878787878787874,0.12121212121212122,1.1760444731161468,0.2549722809692365,23.809799646421933,,gp
3.0,2,2.87,4,0.8,mondrian,baseline,40,0.85,0.7016473331604236,0.9428977418454741,0.04999999999999993,0.15,1.1256249357380803,0.18084269986793317,19.413473042780268,,gp
3.0,2,2.87,4,0.8,mondrian,elevated_risk,26,0.9230769230769231,0.7486970833046261,0.9905446089962873,0.12307692307692308,0.07692307692307693,1.2562008099899742,0.3599891875294163,30.57337903663987,,gp
3.0,2,2.87,4,0.9,marginal,ALL,66,0.9242424242424242,0.8319934099362835,0.9749443870832766,0.024242424242424176,0.07575757575757576,1.2218097442926914,0.2871661817915537,23.304612398990297,,gp
3.0,2,2.87,4,0.9,marginal,baseline,40,0.95,0.8308031360405824,0.9938863534006491,0.04999999999999993,0.05,1.2100652349837968,0.24443956873763073,18.691184946812502,,gp
3.0,2,2.87,4,0.9,marginal,elevated_risk,26,0.8846153846153846,0.6984595998924323,0.9755419246820378,-0.015384615384615441,0.11538461538461539,1.2404810152629617,0.35775797727194775,30.40219309464844,,gp
3.0,2,2.87,4,0.9,adaptive,ALL,66,0.9393939393939394,0.8520324360541544,0.983241777301832,0.039393939393939426,0.06060606060606061,1.2080453143216183,0.27105635779501,25.065398434847236,,gp
3.0,2,2.87,4,0.9,adaptive,baseline,40,0.975,0.8684141415172343,0.9993672550679505,0.07499999999999996,0.025,1.215834362119003,0.24182850688875682,19.087349637420267,,gp
3.0,2,2.87,4,0.9,adaptive,elevated_risk,26,0.8846153846153846,0.6984595998924323,0.9755419246820378,-0.015384615384615441,0.11538461538461539,1.1956623855673945,0.32061662672300445,34.26239658473489,,gp
3.0,2,2.87,4,0.9,mondrian,ALL,66,0.9090909090909091,0.8125573488135269,0.9659028672287315,0.009090909090909038,0.09090909090909091,1.221010871262658,0.29326803517335864,23.035327128560017,,gp
3.0,2,2.87,4,0.9,mondrian,baseline,40,0.9,0.7633626001239001,0.9720745847057807,0.0,0.1,1.1688064980315747,0.21399072905063599,17.74533320135693,,gp
3.0,2,2.87,4,0.9,mondrian,elevated_risk,26,0.9230769230769231,0.7486970833046261,0.9905446089962873,0.023076923076923106,0.07692307692307693,1.3040047173906086,0.41218399435744263,31.17377932425706,,gp
3.0,2,2.87,4,0.95,marginal,ALL,66,0.9696969696969697,0.8947833514203487,0.9963088610385701,0.01969696969696977,0.030303030303030304,1.2554568941030126,0.30834931314058756,24.57478523140891,,gp
3.0,2,2.87,4,0.95,marginal,baseline,40,1.0,0.9119026971211976,1.0,0.050000000000000044,0.0,1.2432844540062193,0.26517528938676627,20.523790455491206,,gp
3.0,2,2.87,4,0.95,marginal,elevated_risk,26,0.9230769230769231,0.7486970833046261,0.9905446089962873,-0.026923076923076827,0.07692307692307693,1.2748084839769704,0.3803060193969565,30.807084886666914,,gp
3.0,2,2.87,4,0.95,adaptive,ALL,66,0.9393939393939394,0.8520324360541544,0.983241777301832,-0.010606060606060508,0.06060606060606061,1.245086730178802,0.31098540057578705,26.71878313178979,,gp
3.0,2,2.87,4,0.95,adaptive,baseline,40,0.975,0.8684141415172343,0.9993672550679505,0.025000000000000022,0.025,1.2573763139931964,0.28398411953435687,21.76246051464704,,gp
3.0,2,2.87,4,0.95,adaptive,elevated_risk,26,0.8846153846153846,0.6984595998924323,0.9755419246820378,-0.06538461538461537,0.11538461538461539,1.2255489067180443,0.3567701814721253,34.343894850470946,,gp
3.0,2,2.87,4,0.95,mondrian,ALL,66,0.9545454545454546,0.8728574940886829,0.9905262614362937,0.00454545454545463,0.045454545454545456,1.2883185365805947,0.3490469401424111,24.440311471124524,,gp
3.0,2,2.87,4,0.95,mondrian,baseline,40,0.95,0.8308031360405824,0.9938863534006491,0.0,0.05,1.226108569267887,0.2609000957567913,19.30023131839258,,gp
3.0,2,2.87,4,0.95,mondrian,elevated_risk,26,0.9615384615384616,0.803630353237461,0.9990267121066649,0.011538461538461608,0.038461538461538464,1.3872191484492875,0.48303014360855345,32.34812709071214,,gp
3.0,2,2.87,5,0.8,marginal,ALL,66,0.5606060606060606,0.43296119670295974,0.6826341362307495,-0.2393939393939395,0.4393939393939394,1.0189547763216877,0.154028167414682,52.24794675672734,,gp
3.0,2,2.87,5,0.8,marginal,baseline,33,0.7272727272727273,0.5447615722392182,0.8670036112891851,-0.07272727272727275,0.2727272727272727,1.0648757696167723,0.14020781317299946,23.954882559905894,,gp
3.0,2,2.87,5,0.8,marginal,elevated_risk,33,0.3939393939393939,0.22906623836420079,0.5786062786117496,-0.4060606060606061,0.6060606060606061,0.9780085077149726,0.17954266755317277,80.54101095354879,,gp
3.0,2,2.87,5,0.8,adaptive,ALL,66,0.6363636363636364,0.5087394315103151,0.7513222169426667,-0.1636363636363637,0.36363636363636365,1.0447378748069778,0.1539824733427691,38.226330609187265,,gp
3.0,2,2.87,5,0.8,adaptive,baseline,33,0.7575757575757576,0.5774106822882981,0.8890767004411605,-0.042424242424242475,0.24242424242424243,1.0864236128809146,0.15158053419460424,15.976341891520454,,gp
3.0,2,2.87,5,0.8,adaptive,elevated_risk,33,0.5151515151515151,0.33544447838855584,0.6920365563952677,-0.2848484848484849,0.48484848484848486,1.007568046678994,0.1575147367959527,60.47631932685409,,gp
3.0,2,2.87,5,0.8,mondrian,ALL,66,0.5606060606060606,0.43296119670295974,0.6826341362307495,-0.2393939393939395,0.4393939393939394,1.0210611073306202,0.15555964101239117,50.9374385469975,,gp
3.0,2,2.87,5,0.8,mondrian,baseline,33,0.7272727272727273,0.5447615722392182,0.8670036112891851,-0.07272727272727275,0.2727272727272727,1.0641908202688417,0.1394588541969097,24.083883362405896,,gp
3.0,2,2.87,5,0.8,mondrian,elevated_risk,33,0.3939393939393939,0.22906623836420079,0.5786062786117496,-0.4060606060606061,0.6060606060606061,0.9826037333894524,0.1852841705178953,77.79099373158911,,gp
3.0,2,2.87,5,0.9,marginal,ALL,66,0.7272727272727273,0.6036427957562944,0.8296733838204806,-0.17272727272727273,0.2727272727272727,1.083440655424108,0.18427625942220527,33.65888157161338,,gp
3.0,2,2.87,5,0.9,marginal,baseline,33,0.8787878787878788,0.7179837714627797,0.9659671185770213,-0.021212121212121238,0.12121212121212122,1.1332789714171807,0.18540064656056557,18.243873665576462,,gp
3.0,2,2.87,5,0.9,marginal,elevated_risk,33,0.5757575757575758,0.39215301618788523,0.7452381772653041,-0.3242424242424242,0.42424242424242425,1.039001436515114,0.1825600895794449,49.07388947765031,,gp
3.0,2,2.87,5,0.9,adaptive,ALL,66,0.8636363636363636,0.7568586684861609,0.9357018153567446,-0.036363636363636376,0.13636363636363635,1.1282472058263218,0.19035687047355035,23.698759418626054,,gp
3.0,2,2.87,5,0.9,adaptive,baseline,33,1.0,0.8942371899254207,1.0,0.09999999999999998,0.0,1.1685085898225256,0.19147071692097764,15.868139287173566,,gp
3.0,2,2.87,5,0.9,adaptive,elevated_risk,33,0.7272727272727273,0.5447615722392182,0.8670036112891851,-0.17272727272727273,0.2727272727272727,1.0923474282889938,0.1888253316083378,31.529379550078534,,gp
3.0,2,2.87,5,0.9,mondrian,ALL,66,0.8333333333333334,0.7213265468376222,0.9137520659512851,-0.06666666666666665,0.16666666666666666,1.1140702216258425,0.18590772068182682,25.253413177918734,,gp
3.0,2,2.87,5,0.9,mondrian,baseline,33,0.8787878787878788,0.7179837714627797,0.9659671185770213,-0.021212121212121238,0.12121212121212122,1.114040481592944,0.16489083275151445,18.847757887991822,,gp
3.0,2,2.87,5,0.9,mondrian,elevated_risk,33,0.7878787878787878,0.6109190803258864,0.9101957554572987,-0.11212121212121218,0.21212121212121213,1.1140967398539565,0.20934963414255991,31.65906846784565,,gp
3.0,2,2.87,5,0.95,marginal,ALL,66,0.8787878787878788,0.7750598442768424,0.9461891381581342,-0.07121212121212117,0.12121212121212122,1.162635633785301,0.2338700235168229,26.528436993696733,,gp
3.0,2,2.87,5,0.95,marginal,baseline,33,0.9696969696969697,0.8424060277275032,0.9992330879249519,0.01969696969696977,0.030303030303030304,1.217284805900972,0.25396358647852657,21.371049802881153,,gp
3.0,2,2.87,5,0.95,marginal,elevated_risk,33,0.7878787878787878,0.6109190803258864,0.9101957554572987,-0.1621212121212121,0.21212121212121213,1.113906729638918,0.20913948448703384,31.685824184512306,,gp
3.0,2,2.87,5,0.95,adaptive,ALL,66,0.9393939393939394,0.8520324360541544,0.983241777301832,-0.010606060606060508,0.06060606060606061,1.1928957679804861,0.2395323083573649,24.045255625218545,,gp
3.0,2,2.87,5,0.95,adaptive,baseline,33,1.0,0.8942371899254207,1.0,0.050000000000000044,0.0,1.2320544914476226,0.2559796122751577,21.852138198909014,,gp
3.0,2,2.87,5,0.95,adaptive,elevated_risk,33,0.8787878787878788,0.7179837714627797,0.9659671185770213,-0.07121212121212117,0.12121212121212122,1.157979197272224,0.2208164107957384,26.23837305152808,,gp
3.0,2,2.87,5,0.95,mondrian,ALL,66,0.9090909090909091,0.8125573488135269,0.9659028672287315,-0.040909090909090895,0.09090909090909091,1.1659743621963063,0.2237124566591482,22.195242670998166,,gp
3.0,2,2.87,5,0.95,mondrian,baseline,33,0.9696969696969697,0.8424060277275032,0.9992330879249519,0.01969696969696977,0.030303030303030304,1.1755836789121274,0.21038853269948135,18.753104956318648,,gp
3.0,2,2.87,5,0.95,mondrian,elevated_risk,33,0.8484848484848485,0.6810101802895636,0.9489113006439188,-0.10151515151515145,0.15151515151515152,1.1574060444152718,0.23893979832733883,25.63738038567768,,gp
3.0,2,2.87,6,0.8,marginal,ALL,66,0.6515151515151515,0.5242397683271001,0.7647080305896783,-0.14848484848484855,0.3484848484848485,1.0561989002431982,0.16697534955454482,34.28933282051372,,gp
3.0,2,2.87,6,0.8,marginal,baseline,17,0.7058823529411765,0.4404172812456629,0.8968644856296799,-0.09411764705882353,0.29411764705882354,1.05153812582414,0.1437689415318804,31.511475404011936,,gp
3.0,2,2.87,6,0.8,marginal,elevated_risk,49,0.6326530612244898,0.4828776911693928,0.7657758444633889,-0.1673469387755102,0.3673469387755102,1.057830062545744,0.17595847524073746,35.253079271136784,,gp
3.0,2,2.87,6,0.8,adaptive,ALL,66,0.6818181818181818,0.5556078292305275,0.7911016327585584,-0.11818181818181828,0.3181818181818182,1.0743045945105303,0.18011510782741189,29.04437636697923,,gp
3.0,2,2.87,6,0.8,adaptive,baseline,17,0.5882352941176471,0.3292471539467574,0.8155630382160532,-0.21176470588235297,0.4117647058823529,1.060175979575336,0.18354879390318785,27.06017405810307,,gp
3.0,2,2.87,6,0.8,adaptive,elevated_risk,49,0.7142857142857143,0.5673702803535065,0.8341582083454184,-0.08571428571428574,0.2857142857142857,1.0792492800922298,0.17913405466290452,29.732773086385247,,gp
3.0,2,2.87,6,0.8,mondrian,ALL,66,0.7121212121212122,0.5874932401392494,0.816959774581892,-0.08787878787878789,0.2878787878787879,1.0939320050552748,0.1968152077617229,26.98458609930338,,gp
3.0,2,2.87,6,0.8,mondrian,baseline,17,0.47058823529411764,0.22983268726599038,0.7218816996688935,-0.3294117647058824,0.5294117647058824,1.0287151920269515,0.18238342645825084,39.200695566321194,,gp
3.0,2,2.87,6,0.8,mondrian,elevated_risk,49,0.7959183673469388,0.6565700069535181,0.897550614504752,-0.004081632653061273,0.20408163265306123,1.1167563679913937,0.1997755731573069,22.746344039317606,,gp
3.0,2,2.87,6,0.9,marginal,ALL,66,0.8181818181818182,0.7039345441700697,0.9023647979841516,-0.08181818181818179,0.18181818181818182,1.1260164461131004,0.20302998456238017,20.943575129846412,,gp
3.0,2,2.87,6,0.9,marginal,baseline,17,0.7647058823529411,0.5010067267954201,0.9318922595626433,-0.1352941176470589,0.23529411764705882,1.1209057363975323,0.20645376366594376,18.66664966703125,,gp
3.0,2,2.87,6,0.9,marginal,elevated_risk,49,0.8367346938775511,0.703428642000297,0.9267772400920117,-0.06326530612244896,0.16326530612244897,1.127805075271637,0.20194439606612832,21.733528861843507,,gp
3.0,2,2.87,6,0.9,adaptive,ALL,66,0.8636363636363636,0.7568586684861609,0.9357018153567446,-0.036363636363636376,0.13636363636363635,1.154760707814526,0.22610049722074638,21.761420526849363,,gp
3.0,2,2.87,6,0.9,adaptive,baseline,17,0.8823529411764706,0.6355908378987498,0.9854206831596976,-0.01764705882352946,0.11764705882352941,1.1321534180910844,0.19638999406469007,20.885126832787904,,gp
3.0,2,2.87,6,0.9,adaptive,elevated_risk,49,0.8571428571428571,0.7275784873044027,0.940578494309687,-0.04285714285714293,0.14285714285714285,1.162672731749608,0.2367113912050522,22.065440788054367,,gp
3.0,2,2.87,6,0.9,mondrian,ALL,66,0.9090909090909091,0.8125573488135269,0.9659028672287315,0.009090909090909038,0.09090909090909091,1.184144683389888,0.24667304174339427,22.81795439774799,,gp
3.0,2,2.87,6,0.9,mondrian,baseline,17,0.7058823529411765,0.4404172812456629,0.8968644856296799,-0.1941176470588235,0.29411764705882354,1.0800313772651913,0.17542071907068565,25.166566751263794,,gp
3.0,2,2.87,6,0.9,mondrian,elevated_risk,49,0.9795918367346939,0.8914582360315931,0.9994834435024067,0.07959183673469383,0.02040816326530612,1.2205819113856404,0.2644861224115714,22.00312970367108,,gp
3.0,2,2.87,6,0.95,marginal,ALL,66,0.9696969696969697,0.8947833514203487,0.9963088610385701,0.01969696969696977,0.030303030303030304,1.2023047682357593,0.24700031386922366,20.480266812994202,,gp
3.0,2,2.87,6,0.95,marginal,baseline,17,1.0,0.8049356770309068,1.0,0.050000000000000044,0.0,1.196702422665524,0.23123301529914797,19.59559238907973,,gp
3.0,2,2.87,6,0.95,marginal,elevated_risk,49,0.9591836734693877,0.8602128129775362,0.9950181581650287,0.009183673469387754,0.04081632653061224,1.204265458472694,0.2527033793094638,20.78719467435228,,gp
3.0,2,2.87,6,0.95,adaptive,ALL,66,0.9242424242424242,0.8319934099362835,0.9749443870832766,-0.025757575757575757,0.07575757575757576,1.2004937496903552,0.26073034689489666,23.594826740943795,,gp
3.0,2,2.87,6,0.95,adaptive,baseline,17,0.8823529411764706,0.6355908378987498,0.9854206831596976,-0.0676470588235294,0.11764705882352941,1.1730669928907775,0.24337034576338543,22.84482141652877,,gp
3.0,2,2.87,6,0.95,adaptive,elevated_risk,49,0.9387755102040817,0.8313410992976988,0.9871915786817211,-0.01122448979591828,0.061224489795918366,1.2100924746553787,0.26639121682908506,23.855032669822474,,gp
3.0,2,2.87,6,0.95,mondrian,ALL,66,0.9393939393939394,0.8520324360541544,0.983241777301832,-0.010606060606060508,0.06060606060606061,1.2272322812357415,0.28452057641764383,24.630679996359497,,gp
3.0,2,2.87,6,0.95,mondrian,baseline,17,0.7647058823529411,0.5010067267954201,0.9318922595626433,-0.18529411764705883,0.23529411764705882,1.1143722258220607,0.19933115129937728,19.700386829653024,,gp
3.0,2,2.87,6,0.95,mondrian,elevated_risk,49,1.0,0.9274807363357226,1.0,0.050000000000000044,0.0,1.2667306674054803,0.30712185246942886,26.341189870522964,,gp
3.0,2,2.87,7,0.8,marginal,ALL,71,0.8169014084507042,0.7072708648210216,0.8987444790215321,0.016901408450704203,0.18309859154929578,1.1072146724470422,0.18363347287751125,22.550149976715456,,gp
3.0,2,2.87,7,0.8,marginal,baseline,51,0.7843137254901961,0.6467859364904809,0.8871094002502565,-0.015686274509803977,0.21568627450980393,1.094857118402157,0.17640840141143715,24.915215531629904,,gp
3.0,2,2.87,7,0.8,marginal,elevated_risk,20,0.9,0.6830172859809176,0.9876514728297052,0.09999999999999998,0.1,1.1383157815355238,0.19968918724656484,16.519232811683594,,gp
3.0,2,2.87,7,0.8,adaptive,ALL,71,0.7887323943661971,0.6755973390943473,0.8766594091273513,-0.011267605633802913,0.2112676056338028,1.0985109058333038,0.174865757139175,22.529876719720885,,gp
3.0,2,2.87,7,0.8,adaptive,baseline,51,0.7254901960784313,0.5825524769508033,0.8410727346135856,-0.0745098039215687,0.27450980392156865,1.0794265515029255,0.16691155459537654,25.603400516250105,,gp
3.0,2,2.87,7,0.8,adaptive,elevated_risk,20,0.95,0.7512672372279723,0.9987349105020502,0.1499999999999999,0.05,1.146541817432514,0.19035551998762457,14.692391038571383,,gp
3.0,2,2.87,7,0.8,mondrian,ALL,71,0.8028169014084507,0.6913500428435166,0.8877921791544382,0.0028169014084507005,0.19718309859154928,1.099757412075302,0.1804922301640637,24.754756705185965,,gp
3.0,2,2.87,7,0.8,mondrian,baseline,51,0.7450980392156863,0.6036657830559254,0.8567374162402719,-0.05490196078431375,0.2549019607843137,1.0728962382711975,0.16085590268397876,27.863527066180687,,gp
3.0,2,2.87,7,0.8,mondrian,elevated_risk,20,0.95,0.7512672372279723,0.9987349105020502,0.1499999999999999,0.05,1.1673607819405465,0.21976488512423364,16.82739228464942,,gp
3.0,2,2.87,7,0.9,marginal,ALL,71,0.9154929577464789,0.8250839441789607,0.9683539718665773,0.015492957746478853,0.08450704225352113,1.1691381271300556,0.22743230262239142,20.314699678670223,,gp
3.0,2,2.87,7,0.9,marginal,baseline,51,0.8823529411764706,0.7613239527359256,0.9555798581436852,-0.01764705882352946,0.11764705882352941,1.157010890467268,0.22071014569680875,20.795466599611668,,gp
3.0,2,2.87,7,0.9,marginal,elevated_risk,20,1.0,0.8315665290169146,1.0,0.09999999999999998,0.0,1.1996595805682706,0.2425571557049524,19.088744030269527,,gp
3.0,2,2.87,7,0.9,adaptive,ALL,71,0.9295774647887324,0.8432582827433042,0.9767397190692826,0.029577464788732355,0.07042253521126761,1.1577576439377615,0.20608271312550935,21.154035205107693,,gp
3.0,2,2.87,7,0.9,adaptive,baseline,51,0.9019607843137255,0.7858550174543191,0.9673935104481091,0.0019607843137254832,0.09803921568627451,1.1348003446406887,0.18685582132092932,21.368708188193676,,gp
3.0,2,2.87,7,0.9,adaptive,elevated_risk,20,1.0,0.8315665290169146,1.0,0.09999999999999998,0.0,1.2155358634156461,0.25030456427604325,20.60661909823844,,gp
3.0,2,2.87,7,0.9,mondrian,ALL,71,0.8873239436619719,0.789999506334595,0.9500803297672589,-0.012676056338028152,0.11267605633802817,1.1558275514000782,0.2228193082246886,23.042120697723647,,gp
3.0,2,2.87,7,0.9,mondrian,baseline,51,0.8431372549019608,0.7141237132684408,0.9297591665426912,-0.056862745098039236,0.1568627450980392,1.117573189223568,0.18765065598712324,22.626144814441254,,gp
3.0,2,2.87,7,0.9,mondrian,elevated_risk,20,1.0,0.8315665290169146,1.0,0.09999999999999998,0.0,1.2521049447127426,0.2984319105354539,24.102859200093754,,gp
3.0,2,2.87,7,0.95,marginal,ALL,71,0.9859154929577465,0.9240065838788966,0.9996434747253966,0.03591549295774654,0.014084507042253521,1.2220790629889635,0.2651804339995197,22.46073286426827,,gp
