rmse,mae,mape,mase,model,fold,n_test,arm
72.4753930655088,67.43,61.709200767137176,3.971965793303605,seasonal_naive_24,1,64,dense_covariates
41.680455506474054,34.196445778508114,34.49956878783983,2.0143424719679026,ridge,1,64,dense_covariates
26.104999008659323,17.50871310601881,20.468182720781204,1.0313511722063358,random_forest,1,64,dense_covariates
26.120560610391497,17.131220529079435,19.602157270845932,1.0091149627620346,xgboost,1,64,dense_covariates
44.2636956480539,34.315172227424284,38.73512137173424,2.021336056334734,cnn_cov,1,64,dense_covariates
30.525906060480004,21.410637829364248,24.804622174576913,1.261194143126901,lstm_cov,1,64,dense_covariates
32.05327465645963,23.413936584808894,26.253027847239057,1.3791985051377837,gru_cov,1,64,dense_covariates
26.928804198599362,18.708609753234537,19.20619191823762,1.1020311134526735,rnn_cov,1,64,dense_covariates
40.163470993778404,34.270148132444945,34.13283779698907,2.0186839109227157,dlinear,1,64,dense_covariates
34.56042707056579,28.405718262139374,28.5201464374798,1.6732395264932094,nlinear,1,64,dense_covariates
46.98462047326103,36.944477145398054,42.16216163746509,2.1762153266054853,tcn,1,64,dense_covariates
36.591925041057316,26.711875895163356,31.758153087668028,1.5734637005866818,transformer,1,64,dense_covariates
32.4402389592446,22.144956666499645,25.91114249643929,1.3044492121240874,nbeatsx,1,64,dense_covariates
30.702399384631672,19.257022463442894,22.34187426419339,1.134335377512595,nbeats,1,64,dense_covariates
25.596458739442845,15.056249999999999,16.473577587928816,0.8600852922488228,persistence,2,64,dense_covariates
21.245667793693848,12.65,12.528558745496499,0.7226287386930749,seasonal_naive_15,2,64,dense_covariates
54.639957218982815,48.06638771186441,36.0593398883858,2.7457828557910586,drift,2,64,dense_covariates
35.59184510842648,30.015333333333334,30.944003353627096,1.7146199579540613,rolling_mean_15,2,64,dense_covariates
42.708232798010286,32.22924418604649,38.20954696978267,1.8410891759046557,train_mean,2,64,dense_covariates
61.56050519610768,55.2475,50.18856092488373,3.1560024696399727,seasonal_naive_24,2,64,dense_covariates
21.528661370052088,15.375919744181628,16.47962170951121,0.8783463629236298,ridge,2,64,dense_covariates
19.7601974366117,13.79997527630572,16.31607599761018,0.7883208480563177,random_forest,2,64,dense_covariates
18.640110417351064,12.420316915512087,14.223163256581579,0.709508138088914,xgboost,2,64,dense_covariates
23.567070125587296,16.985412980010896,17.11575034242443,0.9702883445000993,cnn_cov,2,64,dense_covariates
21.390220860812764,15.567462622767975,15.551231168234828,0.8892882118373446,lstm_cov,2,64,dense_covariates
19.58021705173931,13.283921637127527,13.02937981508056,0.758841386366412,gru_cov,2,64,dense_covariates
18.354474935627042,14.0139424146165,13.74366469410624,0.8005436783550756,rnn_cov,2,64,dense_covariates
21.138436894315706,15.264360850421594,16.377755050971498,0.8719735832645146,dlinear,2,64,dense_covariates
17.23340459866097,12.816510542182844,13.083885712946177,0.7321406203592162,nlinear,2,64,dense_covariates
24.007687539475853,17.816852125881777,17.349898560933404,1.017784140648773,tcn,2,64,dense_covariates
21.0922344108096,16.018398534648583,16.566083857995583,0.915047836282696,transformer,2,64,dense_covariates
19.242721845610323,13.004785505742358,13.058689263414594,0.7428957902757772,nbeatsx,2,64,dense_covariates
21.1630786978022,15.469141476070039,14.983957046692181,0.8836716358511638,nbeats,2,64,dense_covariates
27.444173334243462,16.775000000000002,19.61440928128812,0.9920038215652045,persistence,3,64,dense_covariates
19.774393163887485,13.385625000000001,12.446355961066855,0.7915702625358415,seasonal_naive_15,3,64,dense_covariates
49.088274562816586,37.71306902985074,45.7673220325386,2.230194253386843,drift,3,64,dense_covariates
40.23211733318433,35.94708333333333,35.976460681630726,2.1257611946819392,rolling_mean_15,3,64,dense_covariates
45.277572136973454,34.7218354283054,41.54253078102028,2.0533051228993777,train_mean,3,64,dense_covariates
72.49819946040039,63.669375,58.443496307352746,3.765142373571868,seasonal_naive_24,3,64,dense_covariates
22.97364019109908,16.1491938959119,15.733868795340566,0.9549962479846246,ridge,3,64,dense_covariates
17.572819682109504,13.520383186256423,13.167685342936068,0.7995393019250256,random_forest,3,64,dense_covariates
20.0978386230594,15.331675662994384,15.446311297110993,0.906651615421083,xgboost,3,64,dense_covariates
23.50531904817326,20.0553354125244,20.676061329664822,1.1859892323097574,cnn_cov,3,64,dense_covariates
17.99265503497463,14.709503337358397,15.734767372103583,0.8698589284045102,lstm_cov,3,64,dense_covariates
