model_a,model_b,dm_stat,p_value,significant_fdr,winner
dlinear__default_cov,ridge__default,7.122621868365632,3.4849900742983664e-12,True,ridge__default
dlinear__default_cov,ridge__default_cov,7.122621868365632,3.4849900742983664e-12,True,ridge__default_cov
dlinear__default_cov,ridge__tuned,7.344320335527964,7.887024366937112e-13,True,ridge__tuned
dlinear__default_cov,rnn_cov__default,7.096726900441668,4.135802811333633e-12,True,rnn_cov__default
dlinear__default_cov,rnn_cov__default_cov,6.4761993053037745,2.155140510495812e-10,True,rnn_cov__default_cov
dlinear__default_cov,rnn_cov__tuned,7.617923008920534,1.2012613126444194e-13,True,rnn_cov__tuned
dlinear__default_cov,rolling_mean_17,0.5165356282089849,0.6056966292944188,False,tie
dlinear__default_cov,seasonal_naive_17,-1.9930221302726157,0.04677322974624243,False,tie
dlinear__default_cov,seasonal_naive_24,-12.802236592726468,0.0,True,dlinear__default_cov
dlinear__default_cov,tcn__default,8.175298023727423,2.220446049250313e-15,True,tcn__default
dlinear__default_cov,tcn__default_cov,5.57685865748906,3.914534763005406e-08,True,tcn__default_cov
dlinear__default_cov,tcn__tuned,7.533877389921546,2.1538326677728037e-13,True,tcn__tuned
dlinear__default_cov,train_mean,-1.8248711764492194,0.06858534806631145,False,tie
dlinear__default_cov,transformer__default,7.101521580311361,4.007016940477115e-12,True,transformer__default
dlinear__default_cov,transformer__default_cov,3.124687455763597,0.0018777574883104275,True,transformer__default_cov
dlinear__default_cov,transformer__tuned,7.314474304289187,9.654499422140361e-13,True,transformer__tuned
dlinear__default_cov,xgboost__default,7.302692391363805,1.0453859999870474e-12,True,xgboost__default
dlinear__default_cov,xgboost__default_cov,7.302692391363805,1.0453859999870474e-12,True,xgboost__default_cov
dlinear__default_cov,xgboost__tuned,7.1794193846460495,2.389866082808112e-12,True,xgboost__tuned
dlinear__tuned,drift,-15.854091472984239,0.0,True,dlinear__tuned
dlinear__tuned,gru_cov__default,0.05997349752284775,0.9521994349980971,False,tie
dlinear__tuned,gru_cov__default_cov,-2.5285754703053525,0.011742876558645587,True,dlinear__tuned
dlinear__tuned,gru_cov__tuned,4.611085085235481,5.061383737903213e-06,True,gru_cov__tuned
dlinear__tuned,lstm_cov__default,2.2934565928979094,0.022213732601739533,True,lstm_cov__default
dlinear__tuned,lstm_cov__default_cov,-5.000658454855063,7.788620464133089e-07,True,dlinear__tuned
dlinear__tuned,lstm_cov__tuned,4.949337453095204,1.00094672994544e-06,True,lstm_cov__tuned
dlinear__tuned,nbeats__default,5.024206427669485,6.929743763262053e-07,True,nbeats__default
dlinear__tuned,nbeats__default_cov,5.024206427669485,6.929743763262053e-07,True,nbeats__default_cov
dlinear__tuned,nbeats__tuned,5.143665198365751,3.79419139218129e-07,True,nbeats__tuned
dlinear__tuned,nbeatsx__default,1.7854823963221496,0.07475696423397071,False,tie
dlinear__tuned,nbeatsx__default_cov,-0.8278197920977387,0.4081465623522882,False,tie
dlinear__tuned,nbeatsx__tuned,4.663430984299225,3.9446888238092725e-06,True,nbeatsx__tuned
dlinear__tuned,nlinear__default,2.9987380541423283,0.0028387976333759113,True,nlinear__default
dlinear__tuned,nlinear__default_cov,-5.929298470870634,5.501049837874916e-09,True,dlinear__tuned
