operator,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error
gp,5,0.9,adaptive,elevated_risk,33,0.6060606060606061,0.4213937213882504,0.7709337616357992,-0.29393939393939394,0.3939393939393939,1.0659212573902386,0.19362302727835817,34.012002765367946,
gp,5,0.9,mondrian,ALL,66,0.7727272727272727,0.6530018980228203,0.8668572164845951,-0.12727272727272732,0.22727272727272727,1.0850644136881393,0.16651230020223975,29.14843582210463,
gp,5,0.9,mondrian,baseline,33,0.9090909090909091,0.756683649240845,0.9808450570125951,0.009090909090909038,0.09090909090909091,1.1173668348349415,0.15784960350992341,17.982144679116946,
gp,5,0.9,mondrian,elevated_risk,33,0.6363636363636364,0.4512453552173484,0.79599692554488,-0.26363636363636367,0.36363636363636365,1.0562613866189108,0.17888758119126308,40.314726965092305,
gp,5,0.95,marginal,ALL,66,0.8181818181818182,0.7039345441700697,0.9023647979841516,-0.13181818181818172,0.18181818181818182,1.108753643912209,0.18471481720783742,27.734311886980947,
gp,5,0.95,marginal,baseline,33,0.9696969696969697,0.8424060277275032,0.9992330879249519,0.01969696969696977,0.030303030303030304,1.1550191020848943,0.18569837590776742,18.545203618094813,
gp,5,0.95,marginal,elevated_risk,33,0.6666666666666666,0.48173252751241785,0.8203948650674397,-0.2833333333333333,0.3333333333333333,1.0675002270843486,0.18328418637157567,36.92342015586708,
gp,5,0.95,adaptive,ALL,66,0.8787878787878788,0.7750598442768424,0.9461891381581342,-0.07121212121212117,0.12121212121212122,1.1260258580256584,0.180102777632559,18.501474735124557,
gp,5,0.95,adaptive,baseline,33,0.9393939393939394,0.797735687473645,0.9925741622577402,-0.010606060606060508,0.06060606060606061,1.1439581826124006,0.177273048645279,16.056354482970832,
gp,5,0.95,adaptive,elevated_risk,33,0.8181818181818182,0.6453994405497312,0.9302121163336899,-0.13181818181818172,0.18181818181818182,1.1100361825725764,0.18335172572906555,20.946594987278274,
gp,5,0.95,mondrian,ALL,66,0.8181818181818182,0.7039345441700697,0.9023647979841516,-0.13181818181818172,0.18181818181818182,1.1096767982173572,0.18598446080627282,27.839426645073388,
gp,5,0.95,mondrian,baseline,33,0.9696969696969697,0.8424060277275032,0.9992330879249519,0.01969696969696977,0.030303030303030304,1.1572556224395942,0.18803518253676355,18.68560958214429,
gp,5,0.95,mondrian,elevated_risk,33,0.6666666666666666,0.48173252751241785,0.8203948650674397,-0.2833333333333333,0.3333333333333333,1.0672522952438133,0.18300159283464987,36.99324370800249,
gp,6,0.8,marginal,ALL,66,0.6515151515151515,0.5242397683271001,0.7647080305896783,-0.14848484848484855,0.3484848484848485,1.0390661292490933,0.152902080245876,44.79281240604109,
gp,6,0.8,marginal,baseline,17,0.5294117647058824,0.27811830033110657,0.7701673127340096,-0.2705882352941177,0.47058823529411764,1.0261706549606209,0.168248752664747,46.97359515783434,
gp,6,0.8,marginal,elevated_risk,49,0.6938775510204082,0.5458475634947544,0.8174805523541264,-0.10612244897959189,0.30612244897959184,1.0435792443757967,0.1488397257820572,44.036214308480155,
gp,6,0.8,adaptive,ALL,66,0.696969696969697,0.571483485422635,0.8041003533935257,-0.10303030303030303,0.30303030303030304,1.06114393519103,0.15309706314901228,31.750776934290364,
gp,6,0.8,adaptive,baseline,17,0.6470588235294118,0.3832836634434029,0.857902516889779,-0.15294117647058825,0.35294117647058826,1.0548238083928683,0.1514498111655827,29.294542435291348,
