horizon_hours,steps,lead_hours,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error,operator
1.5,1,1.65,3,0.9,mondrian,baseline,63,0.8571428571428571,0.746058549356512,0.9325368444285195,-0.04285714285714293,0.14285714285714285,1.2035141259101525,0.36986960185884726,55.41968958778987,,robi
1.5,1,1.65,3,0.9,aci,ALL,65,0.8923076923076924,0.7906184007420958,0.9555913430791529,-0.007692307692307665,0.1076923076923077,1.2483511566073136,0.422699784505915,54.95682002140925,,robi
1.5,1,1.65,3,0.9,aci,baseline,63,0.8888888888888888,0.7843757512974721,0.9541433762831292,-0.011111111111111183,0.1111111111111111,1.2464113278200852,0.4268782046156389,55.30317500038753,,robi
1.5,1,1.65,3,0.95,marginal,ALL,65,0.9384615384615385,0.849866599329491,0.9829800288169797,-0.011538461538461497,0.06153846153846154,1.343491150597947,0.48995227905552435,51.079500262920675,,robi
1.5,1,1.65,3,0.95,marginal,baseline,63,0.9365079365079365,0.8453393226046225,0.9824312067366454,-0.013492063492063444,0.06349206349206349,1.3409035940837295,0.49237074779317563,50.7792198641338,,robi
1.5,1,1.65,3,0.95,adaptive,ALL,65,0.9692307692307692,0.893229679425601,0.9962517377804871,0.019230769230769273,0.03076923076923077,1.3622327214968957,0.5030079522419781,49.56488771716608,,robi
1.5,1,1.65,3,0.95,adaptive,baseline,63,0.9682539682539683,0.8899806265911197,0.9961320175035812,0.0182539682539683,0.031746031746031744,1.3636793267557674,0.5088139841343944,49.64242604956541,,robi
1.5,1,1.65,3,0.95,mondrian,ALL,65,0.9230769230769231,0.8295437095110751,0.974551532980957,-0.026923076923076827,0.07692307692307693,1.3435078443080475,0.4977239440341048,51.23891298734225,,robi
1.5,1,1.65,3,0.95,mondrian,baseline,63,0.9206349206349206,0.8244240502751522,0.9737276593559724,-0.029365079365079372,0.07936507936507936,1.3391251382852012,0.49874854451110845,50.71541990734283,,robi
1.5,1,1.65,3,0.95,aci,ALL,65,0.9384615384615385,0.849866599329491,0.9829800288169797,-0.011538461538461497,0.06153846153846154,1.4065118126652858,0.5903705899669539,60.419749206542974,,robi
1.5,1,1.65,3,0.95,aci,baseline,63,0.9365079365079365,0.8453393226046225,0.9824312067366454,-0.013492063492063444,0.06349206349206349,1.4062233451908308,0.5961930692439759,60.41598464723617,,robi
1.5,1,1.65,4,0.8,marginal,ALL,65,0.6923076923076923,0.5655271109662937,0.8008931080792977,-0.10769230769230775,0.3076923076923077,1.0688988187122985,0.24707663304572922,73.89535230900694,,robi
1.5,1,1.65,4,0.8,marginal,baseline,65,0.6923076923076923,0.5655271109662937,0.8008931080792977,-0.10769230769230775,0.3076923076923077,1.0688988187122985,0.24707663304572922,73.89535230900694,,robi
1.5,1,1.65,4,0.8,adaptive,ALL,65,0.6923076923076923,0.5655271109662937,0.8008931080792977,-0.10769230769230775,0.3076923076923077,1.1038831242559513,0.28984819472338,52.20594166397699,,robi
1.5,1,1.65,4,0.8,adaptive,baseline,65,0.6923076923076923,0.5655271109662937,0.8008931080792977,-0.10769230769230775,0.3076923076923077,1.1038831242559513,0.28984819472338,52.20594166397699,,robi
1.5,1,1.65,4,0.8,mondrian,ALL,65,0.6923076923076923,0.5655271109662937,0.8008931080792977,-0.10769230769230775,0.3076923076923077,1.0688988187122985,0.24707663304572922,73.89535230900694,,robi
1.5,1,1.65,4,0.8,mondrian,baseline,65,0.6923076923076923,0.5655271109662937,0.8008931080792977,-0.10769230769230775,0.3076923076923077,1.0688988187122985,0.24707663304572922,73.89535230900694,,robi
1.5,1,1.65,4,0.8,aci,ALL,65,0.7538461538461538,0.6312714174061591,0.8522769454002582,-0.04615384615384621,0.24615384615384617,1.1726787380413108,0.3814640673890153,55.604430203951324,,robi
1.5,1,1.65,4,0.8,aci,baseline,65,0.7538461538461538,0.6312714174061591,0.8522769454002582,-0.04615384615384621,0.24615384615384617,1.1726787380413108,0.3814640673890153,55.604430203951324,,robi
1.5,1,1.65,4,0.9,marginal,ALL,65,0.8307692307692308,0.7173438415040521,0.9123739451185258,-0.0692307692307692,0.16923076923076924,1.1582442611508819,0.3097716021117065,54.39618673471305,,robi
1.5,1,1.65,4,0.9,marginal,baseline,65,0.8307692307692308,0.7173438415040521,0.9123739451185258,-0.0692307692307692,0.16923076923076924,1.1582442611508819,0.3097716021117065,54.39618673471305,,robi
1.5,1,1.65,4,0.9,adaptive,ALL,65,0.8153846153846154,0.6997163826053059,0.90080033981516,-0.08461538461538465,0.18461538461538463,1.131383617505332,0.2775573554663263,42.41038947870733,,robi
1.5,1,1.65,4,0.9,adaptive,baseline,65,0.8153846153846154,0.6997163826053059,0.90080033981516,-0.08461538461538465,0.18461538461538463,1.131383617505332,0.2775573554663263,42.41038947870733,,robi
1.5,1,1.65,4,0.9,mondrian,ALL,65,0.8307692307692308,0.7173438415040521,0.9123739451185258,-0.0692307692307692,0.16923076923076924,1.151403736141435,0.3014104664070955,55.20726388315054,,robi
